browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,mindsCode,link,calibration,id,age,sex,nationality
Chrome,97.0.4692.99,1280,720,Windows,en-US,2022-02-09_10:26:11,2022-02-09_12:26:11,M092997,https://www.testable.org/experiment/4597/148338/start?participant=M092997,0.82,M092997,"42",male,South African

rowNo,type,stim1,stim2,stimPos,ITI,stimFormat,feedbackIncorrect,feedbackTime,head,responseType,responseOptions,if,then,fixation,button1,keyboard,key,cursor,random,trialType,correctSide,task,stimPos_actual,ITI_ms,ITI_f,ITI_fDuration,timestamp,response,RT,correct,responseCode
2,form,"","","","","","","",What is the highest level of education you completed?,dropdown,Less than High School; High School or Equivalent; College or Technical School; Bachelor's Degree; Master's Degree or Higher,Less than High School,screenout,"",Submit,"","","","","","","","",,"","",115533,Bachelor's Degree,6080,"0","4"
18,test,mouseLarge,lionSmall,-334 0; 334 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",incongruent,right,smaller,-334 0;334 0,700,42,"16.66",181903,j,3195,"1",""
119,test,armchairSmall,toasterLarge,-312 0; 312 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,f,hide,"2",incongruent,left,smaller,-312 0;312 0,700,42,"16.66",183760,f,1169,"1",""
204,test,airplaneLarge,skateboardSmall,-334 0; 334 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",congruent,right,smaller,-334 0;334 0,700,42,"16.67",185766,j,1309,"1",""
141,test,blueberrySmall,coconutLarge,-303 0; 303 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,f,hide,"2",congruent,left,smaller,-303 0;303 0,700,42,"16.67",187392,f,935,"1",""
245,test,joystickSmall,fountainLarge,-364 0; 364 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,f,hide,"2",congruent,left,smaller,-364 0;364 0,700,42,"16.66",190110,f,2019,"1",""
160,test,pumpkinLarge,mushroomSmall,-304 0; 304 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",congruent,right,smaller,-304 0;304 0,700,42,"16.66",192378,j,1572,"1",""
62,test,hedgehogLarge,cowSmall,-358 0; 358 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",incongruent,right,smaller,-358 0;358 0,700,42,"16.67",194755,j,1683,"1",""
154,test,raspberryLarge,orangeSmall,-308 0; 308 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",incongruent,right,smaller,-308 0;308 0,700,42,"16.66",196853,j,1397,"1",""
186,test,pizzaLarge,cookieSmall,-300 0; 300 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",incongruent,right,smaller,-300 0;300 0,700,42,"16.66",198610,j,1071,"1",""
58,test,wolfLarge,bearSmall,-301 0; 301 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",incongruent,right,smaller,-301 0;301 0,700,42,"16.67",201024,j,1719,"1",""
214,test,wheelbarrowLarge,carSmall,-356 0; 356 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",incongruent,right,smaller,-356 0;356 0,700,42,"16.67",203162,j,1440,"1",""
112,test,bedLarge,traySmall,-354 0; 354 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",congruent,right,smaller,-354 0;354 0,700,42,"16.66",206838,j,2984,"1",""
140,test,coconutLarge,blueberrySmall,-303 0; 303 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",congruent,right,smaller,-303 0;303 0,700,42,"16.66",208562,j,1025,"1",""
49,test,duckSmall,zebraLarge,-311 0; 311 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,f,hide,"2",congruent,left,smaller,-311 0;311 0,700,42,"16.66",210945,f,1691,"1",""
198,test,tricycleLarge,helicopterSmall,-356 0; 356 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",incongruent,right,smaller,-356 0;356 0,700,42,"16.66",212862,j,1225,"1",""
216,test,wheelLarge,coinSmall,-299 0; 299 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",congruent,right,smaller,-299 0;299 0,700,42,"16.67",214175,j,622,"1",""
193,test,mopedSmall,truckLarge,-322 0; 322 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,f,hide,"2",congruent,left,smaller,-322 0;322 0,700,42,"16.66",215918,f,1049,"1",""
239,test,guitarSmall,popsicleLarge,-153 0; 153 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,f,hide,"2",incongruent,left,smaller,-153 0;153 0,700,42,"16.66",217184,f,581,"1",""
229,test,graterSmall,skyscraperLarge,-220 0; 220 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,f,hide,"2",congruent,left,smaller,-220 0;220 0,700,42,"16.67",218919,f,1050,"1",""
20,test,alligatorLarge,shrimpSmall,-337 0; 337 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",congruent,right,smaller,-337 0;337 0,700,42,"16.67",221134,j,1515,"1",""
233,test,featherSmall,suitcaseLarge,-338 0; 338 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,f,hide,"2",congruent,left,smaller,-338 0;338 0,700,42,"16.66",222401,f,582,"1",""
29,test,rabbitSmall,tigerLarge,-301 0; 301 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,f,hide,"2",congruent,left,smaller,-301 0;301 0,700,42,"16.67",223903,f,818,"1",""
129,test,backpackSmall,dishwasherLarge,-259 0; 259 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,f,hide,"2",congruent,left,smaller,-259 0;259 0,700,42,"16.66",225147,f,544,"1",""
