browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,mindsCode,link,calibration,id,age,sex,nationality
Microsoft Edge,97.0.1072.55,1920,1080,Windows,en-US,2022-02-09_09:44:03,2022-02-09_15:14:03,M097155,https://www.testable.org/experiment/4597/148338/start?participant=M097155,0.97,M097155,"27",male,Indian

rowNo,type,stim1,stim2,stimPos,ITI,stimFormat,feedbackIncorrect,feedbackTime,head,responseType,responseOptions,if,then,fixation,button1,keyboard,key,cursor,random,trialType,correctSide,task,stimPos_actual,ITI_ms,ITI_f,ITI_fDuration,timestamp,response,RT,correct,responseCode
2,form,"","","","","","","",What is the highest level of education you completed?,dropdown,Less than High School; High School or Equivalent; College or Technical School; Bachelor's Degree; Master's Degree or Higher,Less than High School,screenout,"",Submit,"","","","","","","","",,"","",611107,Master's Degree or Higher,2787,"0","5"
254,test,headphonesLarge,tentSmall,-317 0; 317 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",incongruent,right,smaller,-317 0;317 0,708,34,"20.83",637929,j,546,"1",""
140,test,coconutLarge,blueberrySmall,-303 0; 303 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",congruent,right,smaller,-303 0;303 0,708,34,"20.83",639008,j,375,"1",""
89,test,frogSmall,deerLarge,-295 0; 295 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,f,hide,"2",congruent,left,smaller,-295 0;295 0,708,34,"20.83",640112,f,396,"1",""
110,test,hammerLarge,ladderSmall,-156 0; 156 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",incongruent,right,smaller,-156 0;156 0,708,34,"20.83",641200,j,380,"1",""
217,test,coinSmall,wheelLarge,-299 0; 299 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,f,hide,"2",congruent,left,smaller,-299 0;299 0,708,34,"20.83",642288,f,385,"1",""
211,test,carSmall,wheelbarrowLarge,-356 0; 356 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,f,hide,"2",incongruent,left,smaller,-356 0;356 0,708,34,"20.83",643425,f,439,"1",""
141,test,blueberrySmall,coconutLarge,-303 0; 303 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,f,hide,"2",congruent,left,smaller,-303 0;303 0,708,34,"20.83",644560,f,428,"1",""
29,test,rabbitSmall,tigerLarge,-301 0; 301 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,f,hide,"2",congruent,left,smaller,-301 0;301 0,708,34,"20.83",645857,f,600,"1",""
91,test,donkeySmall,kittyLarge,-317 0; 317 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,f,hide,"2",incongruent,left,smaller,-317 0;317 0,708,34,"20.83",646976,j,428,"0",""
33,test,squirrelSmall,gorillaLarge,-306 0; 306 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,f,hide,"2",congruent,left,smaller,-306 0;306 0,708,34,"20.83",653168,f,495,"1",""
238,test,keyLarge,trashbinSmall,-202 0; 202 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",incongruent,right,smaller,-202 0;202 0,708,34,"20.83",654257,j,397,"1",""
224,test,treeLarge,lighterSmall,-208 0; 208 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",congruent,right,smaller,-208 0;208 0,708,34,"20.83",655488,j,524,"1",""
252,test,tentLarge,headphonesSmall,-322 0; 322 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",congruent,right,smaller,-322 0;322 0,708,34,"20.83",656696,j,503,"1",""
124,test,shelfLarge,lampSmall,-235 0; 235 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",congruent,right,smaller,-235 0;235 0,708,34,"20.83",657856,j,455,"1",""
39,test,camelSmall,pigeonLarge,-250 0; 250 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,f,hide,"2",incongruent,left,smaller,-250 0;250 0,708,34,"20.83",658944,f,397,"1",""
247,test,cannonSmall,beltLarge,-353 0; 353 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,f,hide,"2",incongruent,left,smaller,-353 0;353 0,708,34,"20.83",660553,f,902,"1",""
