browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,mindsCode,link,calibration,id,age,sex,nationality
Microsoft Edge,98.0.1108.43,1536,864,Windows,en-US,2022-02-09_09:44:24,2022-02-09_15:14:24,M055936,https://www.testable.org/experiment/4597/148338/start?participant=M055936,1,M055936,"20",male,INDIAN

rowNo,type,stim1,stim2,stimPos,ITI,stimFormat,feedbackIncorrect,feedbackTime,head,responseType,responseOptions,if,then,fixation,button1,keyboard,key,cursor,random,trialType,correctSide,task,stimPos_actual,ITI_ms,ITI_f,ITI_fDuration,timestamp,response,RT,correct,responseCode
2,form,"","","","","","","",What is the highest level of education you completed?,dropdown,Less than High School; High School or Equivalent; College or Technical School; Bachelor's Degree; Master's Degree or Higher,Less than High School,screenout,"",Submit,"","","","","","","","",,"","",74388,Bachelor's Degree,10725,"0","4"
120,test,armchairLarge,toasterSmall,-312 0; 312 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",congruent,right,smaller,-312 0;312 0,700,41,"17.07",118504,j,914,"1",""
81,test,lizardSmall,rhinoLarge,-369 0; 369 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,f,hide,"2",congruent,left,smaller,-369 0;369 0,700,42,"16.67",119830,f,640,"1",""
207,test,shipSmall,boatLarge,-336 0; 336 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,f,hide,"2",incongruent,left,smaller,-336 0;336 0,700,42,"16.65",121511,f,989,"1",""
154,test,raspberryLarge,orangeSmall,-308 0; 308 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",incongruent,right,smaller,-308 0;308 0,700,42,"16.67",122976,j,771,"1",""
54,test,goldfishLarge,dolphinSmall,-341 0; 341 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",incongruent,right,smaller,-341 0;341 0,700,42,"16.66",124454,j,782,"1",""
242,test,popsicleLarge,guitarSmall,-153 0; 153 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",incongruent,right,smaller,-153 0;153 0,700,42,"16.67",125863,j,724,"1",""
188,test,breadLarge,croissantSmall,-341 0; 341 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",congruent,right,smaller,-341 0;341 0,700,42,"16.67",127139,j,584,"1",""
122,test,toasterLarge,armchairSmall,-312 0; 312 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",incongruent,right,smaller,-312 0;312 0,700,42,"16.68",128668,j,829,"1",""
73,test,cricketSmall,walrusLarge,-369 0; 369 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,f,hide,"2",congruent,left,smaller,-369 0;369 0,700,42,"16.66",129884,f,529,"1",""
40,test,camelLarge,pigeonSmall,-255 0; 255 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",congruent,right,smaller,-255 0;255 0,700,42,"16.67",131097,j,526,"1",""
