browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,mindsCode,link,calibration,id,age,sex,nationality
Chrome,97.0.4692.99,1366,768,Windows,en-IN,2022-02-09_09:44:17,2022-02-09_15:14:17,M067806,https://www.testable.org/experiment/4597/148338/start?participant=M067806,0.8,M067806,"34",female,India

rowNo,type,stim1,stim2,stimPos,ITI,stimFormat,feedbackIncorrect,feedbackTime,head,responseType,responseOptions,if,then,fixation,button1,keyboard,key,cursor,random,trialType,correctSide,task,stimPos_actual,ITI_ms,ITI_f,ITI_fDuration,timestamp,response,RT,correct,responseCode
2,form,"","","","","","","",What is the highest level of education you completed?,dropdown,Less than High School; High School or Equivalent; College or Technical School; Bachelor's Degree; Master's Degree or Higher,Less than High School,screenout,"",Submit,"","","","","","","","",,"","",51221,Master's Degree or Higher,6758,"0","5"
31,test,gorillaSmall,squirrelLarge,-306 0; 306 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,f,hide,"2",incongruent,left,smaller,-306 0;306 0,701,42,"16.69",111596,j,2016,"0",""
116,test,tableLarge,hairdryerSmall,-350 0; 350 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",congruent,right,smaller,-350 0;350 0,692,42,"16.68",119508,j,2207,"1",""
221,test,houseSmall,leafLarge,-342 0; 342 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,f,hide,"2",congruent,left,smaller,-342 0;342 0,698,42,"16.75",123958,f,3760,"1",""
250,test,beltLarge,cannonSmall,-353 0; 353 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",incongruent,right,smaller,-353 0;353 0,700,42,"16.75",126191,j,1540,"1",""
196,test,helicopterLarge,tricycleSmall,-353 0; 353 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",congruent,right,smaller,-353 0;353 0,703,42,"16.75",129032,j,2142,"1",""
223,test,treeSmall,lighterLarge,-192 0; 192 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,f,hide,"2",incongruent,left,smaller,-192 0;192 0,697,42,"16.75",130992,f,1263,"1",""
156,test,melonLarge,plumSmall,-330 0; 330 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",congruent,right,smaller,-330 0;330 0,693,42,"16.75",132582,j,910,"1",""
207,test,shipSmall,boatLarge,-336 0; 336 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,f,hide,"2",incongruent,left,smaller,-336 0;336 0,703,42,"16.75",134182,f,908,"1",""
84,test,giraffeLarge,antSmall,-317 0; 317 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,j,hide,"2",congruent,right,smaller,-317 0;317 0,703,42,"16.68",135747,j,864,"1",""
115,test,tableSmall,hairdryerLarge,-351 0; 351 0,"700",.jpg,"Oops, this is incorrect! \n    <br> Remember, choose the one which is <b>smaller</b> on the screen.","5000","","","","","",ITI,"",f j,f,hide,"2",incongruent,left,smaller,-351 0;351 0,703,42,"16.47",138239,f,1798,"1",""
